A, B, feasible, reason, parameters, extractedLOC, reductionCC, extractedMethodCC, accumulatedInherentComponent, accumulatedNestingComponent, numberNestingContributors, nesting
1376, 1767, 0, "Selection contains branch statement but corresponding branch target (or the complete loop body) is not selected.", 0, 0, 12, 8, 4, 4, 4, 1
712, 1104, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  String declaringClass String methodName String fileName", 0, 0, 3, 3, 3, 0, 0, 0
1376, 5608, 0, "Selection contains branch statement but corresponding branch target (or the complete loop body) is not selected.", 0, 0, 76, 60, 43, 17, 16, 1
1009, 5851, 0, "Compilation unit does not compile after method extraction.", 2, 112, 79, 79, 45, 34, 17, 0
2374, 2578, 1, "OK", 2, 5, 2, 2, 2, 0, 0, 2
5298, 5507, 1, "OK", 1, 5, 2, 2, 2, 0, 0, 2
672, 1072, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  JSONLexer lexer String declaringClass String methodName", 0, 0, 3, 3, 3, 0, 0, 0
672, 816, 0, "Selected statements contain a return statement but not all possible execution flows end in a return. Semantics may not be preserved if you proceed.", 0, 0, 1, 1, 1, 0, 0, 0
712, 1242, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  String declaringClass String methodName String fileName int lineNumber", 0, 0, 3, 3, 3, 0, 0, 0
672, 1203, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  JSONLexer lexer String declaringClass String methodName String fileName int lineNumber", 0, 0, 3, 3, 3, 0, 0, 0
712, 5851, 0, "Compilation unit does not compile after method extraction.", 2, 121, 82, 82, 48, 34, 17, 0
1781, 5608, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  String declaringClass String methodName String fileName int lineNumber", 0, 0, 64, 52, 39, 13, 12, 1
826, 1166, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  String declaringClass String methodName String fileName int lineNumber", 0, 0, 2, 2, 2, 0, 0, 0
826, 1038, 1, "OK", 1, 5, 2, 2, 2, 0, 0, 0
1376, 5749, 0, "Section contains break statement but not the parent statement it belongs to.", 0, 0, 78, 61, 44, 17, 17, 1
