A, B, feasible, reason, parameters, extractedLOC, reductionCC, extractedMethodCC, accumulatedInherentComponent, accumulatedNestingComponent, numberNestingContributors, nesting
1188, 2294, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  JSONField jsonField long hash long hash_lower", 0, 0, 16, 10, 8, 2, 6, 1
1964, 2050, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  long hash long hash_lower", 0, 0, 4, 2, 2, 0, 1, 2
1150, 2198, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  Enum e JSONField jsonField long hash long hash_lower", 0, 0, 14, 9, 7, 2, 5, 1
2308, 2909, 1, "OK", 5, 13, 14, 10, 5, 5, 4, 1
1465, 1652, 1, "OK", 2, 4, 4, 2, 2, 0, 1, 2
1188, 1795, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  String name JSONField jsonField long hash", 0, 0, 8, 5, 4, 1, 3, 1
929, 3426, 0, "Compilation unit does not compile after method extraction.", 1, 70, 33, 33, 16, 17, 10, 0
3002, 3165, 1, "OK", 1, 5, 1, 1, 1, 0, 0, 0
929, 3175, 0, "Compilation unit does not compile after method extraction.", 1, 63, 32, 32, 15, 17, 10, 0
929, 2919, 0, "Compilation unit does not compile after method extraction.", 1, 54, 31, 31, 14, 17, 10, 0
1808, 2294, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  long hash long hash_lower", 0, 0, 8, 5, 4, 1, 3, 1
1225, 2198, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  JSONField jsonField long hash long hash_lower", 0, 0, 14, 9, 7, 2, 5, 1
1863, 2909, 1, "OK", 6, 28, 22, 15, 9, 6, 7, 1
3242, 3426, 1, "OK", 1, 5, 1, 1, 1, 0, 0, 0
1759, 2294, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  long hash long hash_lower", 0, 0, 8, 5, 4, 1, 3, 1
2177, 2909, 1, "OK", 5, 18, 16, 11, 6, 5, 5, 1
1029, 3426, 0, "Compilation unit does not compile after method extraction.", 1, 66, 33, 33, 16, 17, 10, 0
1265, 1745, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  String name JSONField jsonField", 0, 0, 8, 5, 4, 1, 3, 1
1029, 3175, 1, "OK", 1, 59, 32, 32, 15, 17, 10, 0
1029, 2919, 1, "OK", 1, 50, 31, 31, 14, 17, 10, 0
1921, 2149, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  long hash long hash_lower", 0, 0, 4, 2, 2, 0, 1, 2
1964, 2097, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  long hash long hash_lower", 0, 0, 4, 2, 2, 0, 1, 2
2489, 2720, 1, "OK", 2, 5, 4, 1, 1, 0, 1, 3
2423, 2720, 1, "OK", 1, 6, 4, 1, 1, 0, 1, 3
1863, 2163, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  long hash long hash_lower", 0, 0, 6, 4, 3, 1, 2, 1
2929, 3426, 0, "Compilation unit does not compile after method extraction.", 1, 15, 2, 2, 2, 0, 0, 0
3185, 3426, 0, "Compilation unit does not compile after method extraction.", 1, 6, 1, 1, 1, 0, 0, 0
1150, 1745, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  Enum e String name JSONField jsonField", 0, 0, 8, 5, 4, 1, 3, 1
2929, 3175, 1, "OK", 1, 8, 1, 1, 1, 0, 0, 0
1188, 1850, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  String name JSONField jsonField long hash long hash_lower", 0, 0, 8, 5, 4, 1, 3, 1
2211, 2909, 1, "OK", 5, 17, 16, 11, 6, 5, 5, 1
929, 3233, 0, "Compilation unit does not compile after method extraction.", 1, 65, 32, 32, 15, 17, 10, 0
929, 2979, 0, "Compilation unit does not compile after method extraction.", 1, 56, 31, 31, 14, 17, 10, 0
1265, 2294, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  JSONField jsonField long hash long hash_lower", 0, 0, 16, 10, 8, 2, 6, 1
1343, 1670, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  String name JSONField jsonField", 0, 0, 6, 4, 3, 1, 2, 1
2741, 2877, 1, "OK", 5, 3, 5, 2, 2, 0, 1, 3
1225, 1745, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  String name JSONField jsonField", 0, 0, 8, 5, 4, 1, 3, 1
1863, 2198, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  long hash long hash_lower", 0, 0, 6, 4, 3, 1, 2, 1
1265, 1795, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  String name JSONField jsonField long hash", 0, 0, 8, 5, 4, 1, 3, 1
2988, 3426, 0, "Compilation unit does not compile after method extraction.", 1, 14, 2, 2, 2, 0, 0, 0
1150, 2294, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  Enum e JSONField jsonField long hash long hash_lower", 0, 0, 16, 10, 8, 2, 6, 1
1188, 2909, 1, "OK", 3, 46, 30, 20, 13, 7, 10, 1
1964, 2149, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  long hash long hash_lower", 0, 0, 4, 2, 2, 0, 1, 2
1992, 2050, 1, "OK", 2, 1, 4, 2, 2, 0, 1, 2
1029, 3233, 0, "Compilation unit does not compile after method extraction.", 1, 61, 32, 32, 15, 17, 10, 0
2988, 3175, 1, "OK", 1, 7, 1, 1, 1, 0, 0, 0
1029, 2979, 1, "OK", 1, 52, 31, 31, 14, 17, 10, 0
1526, 1652, 1, "OK", 2, 3, 4, 2, 2, 0, 1, 2
