A, B, feasible, reason, parameters, extractedLOC, reductionCC, extractedMethodCC, accumulatedInherentComponent, accumulatedNestingComponent, numberNestingContributors, nesting
93822, 94046, 1, "OK", 0, 7, 10, 4, 4, 0, 2, 3
88984, 90173, 0, "Ambiguous return value: Expression, access to local or return statement extracted.", 0, 0, 28, 20, 9, 11, 8, 1
92315, 92381, 1, "OK", 0, 3, 2, 1, 1, 0, 1, 1
89794, 89917, 1, "OK", 0, 3, 5, 1, 1, 0, 1, 4
89114, 92299, 0, "Ambiguous return value: Expression, access to local or return statement extracted.", 0, 0, 67, 50, 23, 27, 17, 1
90568, 92284, 1, "OK", 1, 42, 31, 19, 11, 8, 6, 2
93851, 93936, 1, "OK", 0, 3, 5, 2, 2, 0, 1, 3
93427, 93507, 1, "OK", 0, 3, 4, 2, 2, 0, 1, 2
88801, 89206, 0, "Selected statements contain a return statement but not all possible execution flows end in a return. Semantics may not be preserved if you proceed.", 0, 0, 6, 3, 3, 0, 3, 1
90189, 93278, 0, "Selected statements contain a return statement but not all possible execution flows end in a return. Semantics may not be preserved if you proceed.", 0, 0, 52, 38, 21, 17, 14, 1
94816, 94991, 1, "OK", 0, 7, 2, 2, 2, 0, 0, 1
92466, 92579, 1, "OK", 1, 3, 3, 1, 1, 0, 1, 2
93427, 93727, 1, "OK", 0, 11, 12, 6, 5, 1, 3, 2
89419, 89972, 0, "Selection contains branch statement but corresponding branch target (or the complete loop body) is not selected.", 0, 0, 18, 6, 4, 2, 4, 3
93427, 94241, 1, "OK", 0, 29, 32, 16, 13, 3, 8, 2
89114, 90209, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  long hash int matchIndex", 0, 0, 26, 19, 8, 11, 7, 1
89220, 92299, 0, "Ambiguous return value: Expression, access to local or return statement extracted.", 0, 0, 65, 49, 22, 27, 16, 1
93402, 94241, 1, "OK", 0, 30, 32, 16, 13, 3, 8, 2
89114, 89180, 1, "OK", 0, 3, 2, 1, 1, 0, 1, 1
89716, 89972, 0, "Selection contains branch statement but corresponding branch target (or the complete loop body) is not selected.", 0, 0, 9, 3, 2, 1, 2, 3
93771, 94065, 1, "OK", 0, 9, 14, 8, 6, 2, 3, 2
90189, 90419, 1, "OK", 2, 7, 5, 3, 2, 1, 2, 1
93402, 93727, 1, "OK", 0, 12, 12, 6, 5, 1, 3, 2
90223, 94991, 0, "Selected statements contain a return statement but not all possible execution flows end in a return. Semantics may not be preserved if you proceed.", 0, 0, 102, 76, 45, 31, 26, 1
89114, 93278, 0, "Ambiguous return value: Expression, access to local or return statement extracted.", 0, 0, 78, 57, 29, 28, 21, 1
90606, 90828, 1, "OK", 0, 6, 4, 1, 1, 0, 1, 3
94262, 94991, 1, "OK", 0, 26, 14, 11, 8, 3, 3, 1
94617, 94738, 1, "OK", 1, 3, 3, 1, 1, 0, 1, 2
88801, 93278, 0, "Selected statements contain a return statement but not all possible execution flows end in a return. Semantics may not be preserved if you proceed.", 0, 0, 82, 59, 31, 28, 23, 1
88638, 95002, 1, "OK", 1, 196, 135, 135, 58, 77, 35, 0
89114, 89206, 0, "Compilation unit does not compile after method extraction.", 0, 5, 2, 1, 1, 0, 1, 1
88801, 89180, 0, "Selected statements contain a return statement but not all possible execution flows end in a return. Semantics may not be preserved if you proceed.", 0, 0, 6, 3, 3, 0, 3, 1
88984, 90419, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  long hash int matchIndex", 0, 0, 33, 23, 11, 12, 10, 1
90289, 90404, 0, "Section contains break statement but not the parent statement it belongs to.", 0, 0, 3, 1, 1, 0, 1, 2
90476, 92284, 1, "OK", 1, 45, 34, 20, 12, 8, 7, 2
90568, 92248, 1, "OK", 0, 41, 31, 19, 11, 8, 6, 2
92701, 94991, 1, "OK", 0, 77, 53, 40, 26, 14, 13, 1
91621, 91863, 1, "OK", 0, 6, 5, 1, 1, 0, 1, 4
91699, 91836, 1, "OK", 1, 3, 5, 1, 1, 0, 1, 4
94085, 94159, 1, "OK", 0, 3, 3, 1, 1, 0, 1, 2
93771, 94159, 1, "OK", 0, 13, 17, 9, 7, 2, 4, 2
89373, 89692, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  int i char c", 0, 0, 9, 3, 2, 1, 2, 3
89491, 89624, 1, "OK", 1, 3, 5, 1, 1, 0, 1, 4
92701, 93278, 1, "OK", 0, 18, 3, 2, 2, 0, 1, 1
94578, 94738, 1, "OK", 0, 4, 3, 1, 1, 0, 1, 2
90223, 92299, 0, "Selected statements contain a return statement but not all possible execution flows end in a return. Semantics may not be preserved if you proceed.", 0, 0, 41, 31, 15, 16, 10, 1
89373, 89972, 0, "Selection contains branch statement but corresponding branch target (or the complete loop body) is not selected.", 0, 0, 18, 6, 4, 2, 4, 3
90435, 92381, 0, "Selected statements contain a return statement but not all possible execution flows end in a return. Semantics may not be preserved if you proceed.", 0, 0, 38, 29, 14, 15, 9, 1
89196, 92381, 0, "Ambiguous return value: Expression, access to local or return statement extracted.", 0, 0, 67, 50, 23, 27, 17, 1
94521, 94991, 1, "OK", 0, 16, 6, 5, 4, 1, 1, 1
89254, 90076, 1, "OK", 0, 23, 21, 11, 5, 6, 5, 2
90606, 92191, 1, "OK", 0, 37, 28, 13, 10, 3, 5, 3
88984, 92299, 0, "Selected statements contain a return statement but not all possible execution flows end in a return. Semantics may not be preserved if you proceed.", 0, 0, 69, 51, 24, 27, 18, 1
88801, 92299, 0, "Selected statements contain a return statement but not all possible execution flows end in a return. Semantics may not be preserved if you proceed.", 0, 0, 71, 52, 25, 27, 19, 1
88801, 88970, 0, "Selected statements contain a return statement but not all possible execution flows end in a return. Semantics may not be preserved if you proceed.", 0, 0, 2, 1, 1, 0, 1, 1
88984, 90209, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  long hash int matchIndex", 0, 0, 28, 20, 9, 11, 8, 1
90633, 90805, 1, "OK", 0, 4, 4, 1, 1, 0, 1, 3
93553, 93727, 1, "OK", 0, 6, 8, 4, 3, 1, 2, 2
94329, 94500, 1, "OK", 0, 7, 7, 3, 3, 0, 2, 2
94296, 94500, 1, "OK", 0, 9, 7, 3, 3, 0, 2, 2
90970, 91107, 1, "OK", 1, 3, 5, 1, 1, 0, 1, 4
90476, 90550, 1, "OK", 0, 3, 3, 1, 1, 0, 1, 2
91579, 92191, 1, "OK", 0, 15, 9, 6, 5, 1, 1, 3
91621, 91914, 1, "OK", 0, 7, 5, 1, 1, 0, 1, 4
88984, 93278, 0, "Selected statements contain a return statement but not all possible execution flows end in a return. Semantics may not be preserved if you proceed.", 0, 0, 80, 58, 30, 28, 22, 1
92397, 92685, 1, "OK", 0, 8, 6, 4, 3, 1, 2, 1
