A, B, feasible, reason, parameters, extractedLOC, reductionCC, extractedMethodCC, accumulatedInherentComponent, accumulatedNestingComponent, numberNestingContributors, nesting
3619, 4672, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 4, 4, 4, 0, 0, 0
2121, 5035, 1, "OK", 2, 76, 21, 21, 13, 8, 4, 0
1537, 4708, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  JFreeChart chart NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 23, 23, 15, 8, 4, 0
1900, 2672, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  XYPlot plot XYItemRenderer renderer int seriesN", 0, 0, 2, 2, 2, 0, 0, 0
2635, 4462, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 19, 19, 11, 8, 4, 0
2392, 3806, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 17, 17, 9, 8, 4, 0
1977, 4390, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis TickUnits units", 0, 0, 21, 21, 13, 8, 4, 0
1537, 2672, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  DefaultXYZDataset dataset JFreeChart chart XYPlot plot XYItemRenderer renderer int seriesN", 0, 0, 2, 2, 2, 0, 0, 0
1952, 4145, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 19, 19, 11, 8, 4, 0
3812, 4853, 1, "OK", 2, 26, 4, 4, 4, 0, 0, 0
1977, 2351, 1, "OK", 1, 9, 2, 2, 2, 0, 0, 0
1900, 4741, 1, "OK", 2, 79, 23, 23, 15, 8, 4, 0
4465, 5102, 1, "OK", 2, 13, 2, 2, 2, 0, 0, 0
2874, 3222, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  boolean isSerieSel String serieName", 0, 0, 9, 5, 4, 1, 2, 2
1952, 5179, 1, "OK", 3, 86, 23, 23, 15, 8, 4, 0
2320, 5035, 1, "OK", 3, 73, 21, 21, 13, 8, 4, 0
2392, 4853, 1, "OK", 2, 68, 21, 21, 13, 8, 4, 0
2568, 3493, 1, "OK", 2, 27, 17, 17, 9, 8, 4, 0
2357, 4916, 1, "OK", 2, 70, 21, 21, 13, 8, 4, 0
3750, 4741, 1, "OK", 2, 26, 4, 4, 4, 0, 0, 0
2258, 4916, 1, "OK", 3, 73, 21, 21, 13, 8, 4, 0
3619, 4708, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 4, 4, 4, 0, 0, 0
1537, 4741, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  JFreeChart chart NumberAxis domainAxis", 0, 0, 23, 23, 15, 8, 4, 0
1952, 2117, 1, "OK", 2, 5, 2, 2, 2, 0, 0, 0
2532, 4624, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis TickUnits domainUnits", 0, 0, 21, 21, 13, 8, 4, 0
3976, 4916, 1, "OK", 2, 25, 4, 4, 4, 0, 0, 0
1977, 4431, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 21, 21, 13, 8, 4, 0
1618, 5320, 1, "OK", 1, 100, 24, 24, 16, 8, 4, 0
2675, 5320, 1, "OK", 5, 69, 22, 22, 14, 8, 4, 0
1900, 3747, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  XYPlot plot NumberAxis domainAxis", 0, 0, 19, 19, 11, 8, 4, 0
2357, 3917, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 17, 17, 9, 8, 4, 0
2635, 3493, 1, "OK", 2, 24, 17, 17, 9, 8, 4, 0
4435, 5035, 1, "OK", 2, 13, 2, 2, 2, 0, 0, 0
1977, 2389, 1, "OK", 1, 11, 2, 2, 2, 0, 0, 0
2258, 3917, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 17, 17, 9, 8, 4, 0
1618, 2255, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  JFreeChart chart StyleLabel styleSubSubTitle", 0, 0, 2, 2, 2, 0, 0, 0
3920, 4624, 1, "OK", 1, 19, 4, 4, 4, 0, 0, 0
4243, 4853, 1, "OK", 2, 17, 4, 4, 4, 0, 0, 0
3619, 4741, 1, "OK", 1, 29, 4, 4, 4, 0, 0, 0
4393, 5320, 1, "OK", 4, 24, 3, 3, 3, 0, 0, 0
1537, 3747, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  JFreeChart chart XYPlot plot NumberAxis domainAxis", 0, 0, 19, 19, 11, 8, 4, 0
2675, 5337, 1, "OK", 5, 71, 22, 22, 14, 8, 4, 0
2121, 5102, 1, "OK", 2, 77, 21, 21, 13, 8, 4, 0
2177, 4390, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis TickUnits units", 0, 0, 19, 19, 11, 8, 4, 0
1618, 5337, 1, "OK", 1, 102, 24, 24, 16, 8, 4, 0
4465, 5145, 1, "OK", 2, 15, 2, 2, 2, 0, 0, 0
2121, 4085, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 17, 17, 9, 8, 4, 0
2768, 3484, 1, "OK", 4, 18, 14, 8, 7, 1, 3, 2
2434, 4624, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis TickUnits domainUnits", 0, 0, 21, 21, 13, 8, 4, 0
3812, 4916, 1, "OK", 2, 27, 4, 4, 4, 0, 0, 0
3715, 4853, 1, "OK", 2, 29, 4, 4, 4, 0, 0, 0
4393, 5337, 1, "OK", 4, 26, 3, 3, 3, 0, 0, 0
1977, 4462, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 21, 21, 13, 8, 4, 0
1952, 4215, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 19, 19, 11, 8, 4, 0
4185, 4624, 1, "OK", 1, 14, 4, 4, 4, 0, 0, 0
2392, 4916, 1, "OK", 2, 69, 21, 21, 13, 8, 4, 0
2532, 4672, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 21, 21, 13, 8, 4, 0
2320, 5102, 1, "OK", 3, 74, 21, 21, 13, 8, 4, 0
1952, 2174, 1, "OK", 2, 7, 2, 2, 2, 0, 0, 0
1977, 2431, 1, "OK", 1, 12, 2, 2, 2, 0, 0, 0
2320, 4085, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 17, 17, 9, 8, 4, 0
4465, 5179, 1, "OK", 2, 16, 2, 2, 2, 0, 0, 0
2177, 4431, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 19, 19, 11, 8, 4, 0
1952, 4240, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 19, 19, 11, 8, 4, 0
2121, 5145, 1, "OK", 2, 79, 21, 21, 13, 8, 4, 0
2357, 3973, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 17, 17, 9, 8, 4, 0
3920, 4672, 1, "OK", 2, 20, 4, 4, 4, 0, 0, 0
1900, 3806, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 19, 19, 11, 8, 4, 0
4219, 4624, 1, "OK", 1, 12, 4, 4, 4, 0, 0, 0
2258, 3973, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 17, 17, 9, 8, 4, 0
2392, 3917, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 17, 17, 9, 8, 4, 0
2532, 3677, 1, "OK", 2, 35, 17, 17, 9, 8, 4, 0
1618, 2317, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  JFreeChart chart TextTitle subsubTitle", 0, 0, 2, 2, 2, 0, 0, 0
3232, 3484, 1, "OK", 4, 8, 5, 3, 3, 0, 1, 2
1537, 3806, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  JFreeChart chart NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 19, 19, 11, 8, 4, 0
2434, 4672, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 21, 21, 13, 8, 4, 0
4435, 5102, 1, "OK", 2, 14, 2, 2, 2, 0, 0, 0
2532, 4708, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 21, 21, 13, 8, 4, 0
4243, 4916, 1, "OK", 2, 18, 4, 4, 4, 0, 0, 0
2121, 4145, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 17, 17, 9, 8, 4, 0
2568, 4624, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis TickUnits domainUnits", 0, 0, 21, 21, 13, 8, 4, 0
1900, 4853, 1, "OK", 2, 81, 23, 23, 15, 8, 4, 0
4185, 4672, 1, "OK", 2, 15, 4, 4, 4, 0, 0, 0
2320, 5145, 1, "OK", 3, 76, 21, 21, 13, 8, 4, 0
1977, 3493, 1, "OK", 2, 44, 19, 19, 11, 8, 4, 0
2177, 4462, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 19, 19, 11, 8, 4, 0
3750, 4853, 1, "OK", 2, 28, 4, 4, 4, 0, 0, 0
2121, 5179, 1, "OK", 2, 80, 21, 21, 13, 8, 4, 0
3715, 4916, 1, "OK", 2, 30, 4, 4, 4, 0, 0, 0
3920, 4708, 1, "OK", 2, 22, 4, 4, 4, 0, 0, 0
4627, 5320, 1, "OK", 4, 17, 1, 1, 1, 0, 0, 0
